trial_id,cos_045,real_045,imag_045,abs_045
s02_r0_t000,0.1074367226400277,35.65955107920749,-329.9909940537924,331.91212653318445
s02_r0_t001,0.5940775042611597,104.97433947841007,-142.14000284155034,176.7014214903899
s02_r0_t002,-0.9112504029064108,-426.057959790514,-192.56304289937415,467.5531099153566
s02_r0_t003,0.6725389727229909,226.8356099522322,-249.60984495827125,337.28247603825116
s02_r0_t004,-0.7369311095985849,-593.5429902071781,544.4416393194806,805.4253409528172
s02_r0_t005,-0.0639440614736351,-46.9297724908062,-732.4171924557652,733.9191694940419
s02_r0_t006,-0.9985525051441552,-567.9274353534393,-30.590617177964376,568.7506990645934
s02_r0_t007,-0.9148016172112423,-481.0114797937565,212.3763174870999,525.8096080548175
s02_r0_t008,0.24198155824527265,75.02353757189493,-300.8241712304549,310.0382447155376
s02_r0_t009,-0.913053135706483,-425.275824643381,189.96129495554175,465.7733575541801
s02_r0_t010,-0.6044672902864942,-88.8174272464641,117.05285753624419,146.93504292741477
s02_r0_t011,-0.9990032216545203,-1014.524117121947,45.33165042212171,1015.5363817963686
s02_r0_t012,-0.8712061874570726,-527.5711917231573,-297.28188327841156,605.5641010345242
s02_r0_t013,0.7476848570428097,290.2127849602725,-257.75148465657946,388.1485390891846
s02_r0_t014,0.31649899085321803,230.0661793436382,689.5413201856861,726.9096774161134
s02_r0_t015,-0.8417715168410662,-34.075018948456886,-21.85254826769865,40.480128237566085
s02_r1_t016,0.43903306059900193,161.29745536798842,-330.09147627999016,367.3925037625176
s02_r1_t017,-0.15762707346130628,-67.3922055637999,-422.1972451497705,427.54207182780135
s02_r1_t018,0.652224198512512,442.4935451939739,-514.273565539951,678.4377921014614
s02_r1_t019,0.5448311677478072,361.86780941795473,-556.9481644021205,664.1833853114971
s02_r1_t020,0.8264792422024291,952.4055998382557,-648.7435876117198,1152.3648159635006
s02_r1_t021,0.33978149756608167,341.2819977554867,-944.6577408965225,1004.4160738596817
s02_r1_t022,0.37835035766741515,151.76194061515216,-371.2969469457431,401.11483322174337
s02_r1_t023,-0.8163324890808571,-360.52156915901355,255.08094501033543,441.6356986660421
s02_r1_t024,-0.6705103762093164,-138.60373364816542,-153.36098395586603,206.713778885499
s02_r1_t025,0.5328787929775405,283.61949478136137,450.37714372265685,532.240161400672
s02_r1_t026,-0.9428909192392578,-442.8644929397809,-156.45383125484187,469.6879394035234
s02_r1_t027,0.6045510366043226,247.3781761908916,-325.94956186033704,409.19320489528843
s02_r1_t028,-0.646244638075615,-127.74995494178756,-150.8559712255347,197.6804872566539
s02_r1_t029,0.707590653191064,246.93625666166295,246.59841598826426,348.9817955452629
s02_r1_t030,-0.051967872488006786,-10.455728955619122,200.9241523099111,201.1960169820708
s02_r1_t031,-0.9439846431976874,-163.2752899115617,57.07625933591913,172.96392593684274
s02_r2_t032,0.8582922636845212,575.6366543631196,-344.16526120949914,670.6767364906647
s02_r2_t033,0.8052593103371677,157.5992504657961,116.04235701490504,195.71242262297866
s02_r2_t034,0.5856555095925197,97.4587369627523,-134.88502913526855,166.40966466884424
s02_r2_t035,0.8907415991530396,260.34250893092957,132.84244500916486,292.27613168451535
s02_r2_t036,0.5055486434523014,251.74592007930937,-429.6439234276089,497.9657711277423
s02_r2_t037,0.375917057909529,84.88870007828916,-209.25465777549556,225.8176326191591
s02_r2_t038,-0.5856971218595789,-232.96126032506749,322.38862607033093,397.7503928744251
s02_r2_t039,0.5784349582780796,310.41126793321723,437.7524506198712,536.6398823080617
s02_r2_t040,-0.24003516596633193,-147.21739675857057,-595.3851671556807,613.3159537932861
s02_r2_t041,-0.9913980897626491,-283.52069873295454,37.42942789343172,285.98067886214335
s02_r2_t042,0.9825319587841209,277.4577603172985,-52.551170429887044,282.39057044073286
s02_r2_t043,-0.7132113022781874,-134.77196577329119,132.45483852129428,188.9649888368195
s02_r2_t044,-0.7720670601498603,-62.1367633867511,-51.14900929319619,80.48104445058203
s02_r2_t045,0.9600585120728052,650.5514332552266,189.5966123912579,677.6164422006526
s02_r2_t046,-0.8144224535855529,-66.30774781848855,47.24397799199676,81.41689552708668
s02_r2_t047,0.6515722257780101,559.4076174219266,-651.2848576570489,858.5504343036808
s02_r3_t048,-0.6746336231507479,-206.7050946843493,226.16710426174663,306.39607572325326
s02_r3_t049,0.8526753555969757,89.60158091833148,-54.89961823077252,105.08287864799325
